ID,lnc_10,lnc_11,lnc_19,lnc_20,lnc_21,lnc_25,lnc_26,lnc_27,lnc_40,lnc_41,lnc_46,lnc_47,lnc_16,lnc_17,lnc_18,lnc_31,lnc_33,lnc_34,lnc_35,lnc_44,lnc_45,lnc_5,lnc_6,lnc_7,lnc_8,lnc_9,lnc_13,lnc_14,lnc_15,lnc_23,lnc_24,lnc_28,lnc_29,lnc_30,lnc_36,lnc_37,lnc_38,lnc_39
LINC-SPDYE21P-4,0,5.00E-05,5.20E-05,0,2.34E-05,3.54E-05,3.01E-05,9.63E-05,0,0.00018736,3.35E-05,0,8.92E-05,0.000112916,0.00016047,1.06E-05,3.47E-05,0,0.000147254,1.40E-05,0,0,0,0,3.67E-05,0,3.42E-05,0.000246856,4.82E-05,5.73E-06,0.00019425,2.78E-05,0.000122353,9.49E-05,0.000152812,0,8.36E-05,0
LINC-SPDYE21P-6,6.74E-05,9.12E-05,7.85E-05,5.19E-05,5.23E-05,3.32E-05,9.25E-05,0.000123035,4.48E-05,8.20E-05,0.000112196,8.78E-05,0.000172513,9.93E-05,0.000122444,4.82E-05,6.92E-05,2.65E-05,0.000205781,2.06E-05,1.33E-05,9.55E-06,0.000291017,0.000111038,0.000281641,0.000102955,6.76E-05,0.000270426,5.03E-05,3.77E-05,0.000156194,3.24E-05,8.44E-05,0.000118563,9.37E-05,4.31E-05,6.97E-05,0.000172359
LINC-SPHKAP-4,6.19E-05,4.24E-05,4.00E-05,6.90E-05,3.26E-05,8.36E-06,3.81E-05,0.000145544,1.77E-05,1.08E-05,7.90E-05,2.19E-05,8.74E-05,6.08E-05,0.000143562,3.43E-06,9.13E-05,1.74E-05,3.51E-05,1.40E-05,9.09E-06,4.81E-06,5.85E-05,2.71E-05,1.80E-05,0,0.000130267,0.0003609,6.77E-05,1.15E-05,4.48E-05,3.10E-05,7.14E-05,0.000104974,6.09E-05,1.90E-05,5.81E-05,7.61E-05
LINC-SPI1-1,2.30E-05,2.72E-05,3.73E-05,7.38E-05,3.48E-05,2.49E-05,2.58E-05,7.53E-05,5.46E-05,6.87E-05,4.14E-05,8.16E-05,7.56E-05,2.81E-05,2.30E-05,2.07E-05,4.07E-05,3.34E-05,0.000164594,4.02E-05,0,9.69E-06,5.82E-05,6.17E-05,0.000239807,2.62E-05,2.04E-05,3.51E-05,0,2.45E-05,8.75E-05,8.37E-05,2.34E-05,7.31E-05,8.97E-05,1.92E-05,0.0001272,9.38E-05
LINC-SPIDR-19,9.44E-05,0.000175689,6.94E-05,9.07E-05,5.20E-05,3.99E-05,9.10E-05,0.00023077,3.69E-05,0.000164787,0.000142375,7.25E-05,0.00016926,0.000133455,0.00019978,6.17E-05,0.000111328,3.67E-05,0.00020845,3.65E-05,6.54E-06,1.97E-05,0.00022932,0.000117133,0.000421785,0.00020057,0.000109009,0.000246334,0.000129061,6.03E-05,0.000205033,0.000108116,0.000140988,0.000111331,5.57E-05,0.000119394,0.000152296,0.000208339
LINC-SPIN2A-1,0.001430312,0.000202692,7.25E-05,0,0.000223993,0.000302703,8.14E-05,0.000170472,7.28E-05,0,0.000965067,0.000285047,0.000587306,0,0.000201924,0.000135794,0.000190016,2.44E-05,0.000380411,0,0,0,0.00082067,0,0.000980525,0.000126053,0,0,0.000358569,9.48E-05,0,0.000407072,0.000226089,0.000225399,0.00020985,0.000193355,0,0.000237091
LINC-SPIN2B-1,0.000304624,0.000255341,0.000219542,0.000290922,0.000104449,7.65E-05,0.000253681,0.000548685,8.69E-05,0.000229269,0.000368555,0.000172515,0.000364847,0.000216491,0.000304062,8.86E-05,0.000296166,4.52E-05,0.000513568,5.85E-05,1.69E-05,2.50E-05,0.000767645,0.000395208,0.0009849,0.000301581,0.000217135,0.000608214,0.000226481,0.000111289,0.00056094,0.000179428,0.00018208,0.000347413,0.000315004,0.000225339,0.000269108,0.000502991
LINC-SPIN4-1,5.08E-05,2.67E-05,6.46E-05,0.000134718,6.72E-05,4.36E-05,0.000118313,0.000255502,3.66E-05,0.000111634,0.000100599,0.000139717,0.000189906,8.66E-05,8.61E-05,1.64E-05,6.52E-05,1.18E-05,0.000286414,2.09E-05,1.47E-05,8.03E-07,0.000450604,6.91E-05,0.000521163,0.000414872,7.51E-05,0.000299383,0.00010053,5.52E-05,0.00013234,4.10E-05,4.67E-05,0.000171448,0.000212116,0.000134593,0.000120972,0.000211841
LINC-SPIN4-7,0.000773244,0.00028918,0.000201156,0.000292921,0.000258006,6.34E-05,0.000153845,0.000309468,3.39E-05,0,0.000187039,6.31E-05,0,0.000511508,0.000381092,0,0.000176024,4.31E-05,0,0,0,0,0.000913632,0.000667593,0.000760715,0.000387745,0,0,0.000344887,9.98E-05,0.001115649,0.000427236,0.000317522,0.000445051,0,0,0,0.000665794
LINC-SPIN4-9,0.000861841,0.001233398,3.38E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23E-05,0,0,0,2.57E-05,0,0,0,0,0,0
LINC-SPINDOC-1,0.000179437,0.000224005,0.000135503,0.000256769,0.000121637,6.82E-05,0.000130286,0.000316002,0.000113856,0.000434777,8.95E-05,6.60E-05,0.000397259,0.000192407,0.000258678,3.35E-05,0.000124439,0,0.000227359,5.13E-05,0,2.33E-05,0.000192693,0.000275166,0.000940479,0,0,0.000335267,0.000171434,4.01E-05,0.000658992,5.62E-05,0.000252365,5.60E-05,6.84E-05,0,0.000143181,0.000369822
LINC-SPINK2-2,2.74E-05,0,4.37E-05,0,0,7.41E-05,1.46E-05,0,4.07E-05,3.10E-05,6.73E-05,2.11E-05,0,0,0.000147584,3.03E-05,0.000267913,0,0,1.60E-05,0,0,0,0.000108803,0.0002252,0.000295759,0,0,0.000155973,0,0,4.78E-05,0,0,0,4.19E-05,6.45E-05,0.000142371
LINC-SPINT1-1,8.52E-05,7.17E-05,4.01E-05,4.59E-05,2.27E-05,2.57E-05,4.46E-05,0.000179159,1.40E-05,1.91E-05,4.75E-05,2.04E-05,8.70E-05,3.87E-05,9.02E-05,9.04E-06,0.000129653,1.81E-05,0.000197062,1.86E-05,2.30E-05,1.07E-05,0.000106173,0.000117081,0.000186433,7.51E-05,4.24E-05,6.23E-05,6.64E-05,2.19E-05,7.18E-05,1.72E-05,8.22E-05,3.04E-05,1.32E-05,2.72E-05,1.97E-05,5.50E-05
LINC-SPN-3,3.29E-05,2.97E-05,3.77E-05,5.19E-05,2.32E-05,9.74E-06,4.35E-05,9.88E-05,1.67E-05,3.71E-05,0.000136285,8.44E-05,0.000181876,4.15E-05,4.99E-05,6.94E-05,5.92E-05,1.80E-05,0.000247406,3.03E-05,2.71E-05,2.26E-05,5.96E-05,3.81E-05,5.12E-05,0.000114899,5.33E-05,0.000108095,6.22E-05,5.09E-05,6.83E-05,7.74E-05,9.32E-05,3.38E-05,0,8.40E-05,0.000102153,0.00028665
LINC-SPN-4,0.000181877,0.000155662,0.0001149,0.000144492,0.000106909,8.31E-05,0.000103248,0.000194972,3.50E-05,0.000102865,9.42E-05,0.000102026,0.000168391,0.000157993,0.000268004,7.43E-05,0.000218033,2.70E-05,0.000248878,5.51E-05,0,1.75E-05,0.000275311,0.000215985,0.000522628,9.95E-05,0.000180338,0.000352147,0.000162946,6.44E-05,0.000283895,0.000206026,0.000216648,0.000122173,0.000184202,4.02E-05,0.000154518,0.000279091
LINC-SPN-5,0.000122673,0.00017344,0.000187071,0.000171463,0.000122402,0.000100131,0.000133626,0.000224546,3.25E-05,0.000177829,0.000163493,0.000211011,0.000290695,0.00018501,0.000210908,9.16E-05,0.000192667,3.54E-05,0.00043462,6.34E-05,8.93E-06,2.53E-05,0.000353818,0.000205308,0.000517669,0.000170292,0.000221237,0.000517366,0.00015581,7.84E-05,0.000320231,0.000301803,0.000322788,0.000148394,0.000197169,9.53E-05,0.000182052,0.000745168
LINC-SPN-7,0.000279128,0.000346757,0.000179369,0.00023739,9.83E-05,0.00010011,0.000245021,0.000456854,9.51E-05,0.000268881,0.000298749,0.000237231,0.000565334,0.000288003,0.000477329,0.00014762,0.000318523,7.13E-05,0.000574828,7.03E-05,3.36E-05,3.41E-05,0.000745004,0.000316312,0.000966997,0.000266669,0.000272371,0.000646091,0.000262885,9.99E-05,0.000443891,0.000278678,0.000325346,0.000324965,0.000310859,0.000183424,0.000231854,0.000690732
LINC-SPON2-1,0.000389671,0.000564595,0.00013157,9.72E-05,7.29E-05,7.72E-05,4.94E-05,0.000298241,9.84E-05,0.00024639,0.000107407,6.94E-05,0.000142429,0.000143755,0.000128824,0,0.000779433,2.67E-05,0,3.11E-05,0,0,0.000330436,0.000242786,0.000890755,0.000258423,0.00034785,0,0.000259419,9.54E-05,0.00013325,3.14E-05,0.000218967,0.000394002,0.000245698,0,0.000262425,6.35E-05
LINC-SPOPL-1,6.67E-05,0.000151165,8.91E-05,3.30E-05,0.000184297,6.32E-05,0.000110997,0.000350014,2.58E-05,0.000465298,0.000167304,0.000261461,0.000173129,0.00020965,0.000399638,2.88E-05,7.30E-05,0.000120767,0.000276417,5.15E-05,4.79E-05,3.25E-05,0.000102832,5.25E-05,0.000296397,0.000167485,8.17E-05,0.000145407,0.000302374,7.61E-05,0.00015718,1.48E-05,0.000133643,0.000215658,0.000543678,4.14E-05,9.95E-05,6.68E-05
LINC-SPOPL-2,0.000153587,0.00012414,8.00E-05,0.000102351,4.58E-05,2.75E-05,6.38E-05,0.000202009,5.24E-05,8.09E-05,0.000154843,0.000100991,0.000186752,9.08E-05,0.000202327,3.28E-05,0.000163368,2.49E-05,0.000238377,3.75E-05,1.74E-05,1.25E-05,0.000222863,0.000122009,0.000287705,0.000141735,7.45E-05,0.000290487,0.000119045,2.62E-05,0.000184751,2.41E-05,9.98E-05,0.000141921,9.71E-05,9.62E-05,6.82E-05,0.000282193
LINC-SPOPL-5,0.00029911,0.00081611,0.000158115,0.000168249,0.000321316,4.70E-05,0.000222768,0.000454828,0.000118808,0.000394997,0.000469466,0.000133803,0.001297055,0.000176974,0.001137436,8.10E-05,0.000744984,9.33E-05,0.000744764,8.47E-05,0,1.81E-05,0.000984871,0.000500014,0.002773641,0.001236142,3.48E-06,0.000562027,0.001505707,2.39E-05,0.001085362,0.000203584,0.000685298,0.000510514,0.000576242,0.000113337,0.00022037,0.00058272
LINC-SPOPL-7,9.88E-05,0.00010272,3.19E-05,4.95E-05,2.03E-05,3.93E-05,6.36E-05,0.00014261,2.09E-05,3.82E-05,0.000104677,6.96E-05,0.000198549,8.78E-05,0.000171266,3.66E-05,0.000132447,2.32E-05,0.000103468,1.94E-05,0,1.14E-05,0.000110876,7.54E-05,0.0002144,3.72E-05,3.36E-05,0.000185973,8.08E-05,2.55E-05,0.000207823,8.62E-05,6.90E-05,2.93E-05,4.86E-05,5.51E-05,2.80E-05,0.000103365
LINC-SPPL2A-1,5.91E-05,0.00013648,6.77E-05,7.51E-05,7.01E-05,2.17E-05,9.63E-05,0.000210501,3.83E-05,0.000178066,7.18E-05,0.000151849,0.000143887,9.78E-05,0.000115879,1.83E-05,0.000155722,2.55E-05,0.000141684,1.45E-05,2.11E-05,3.40E-05,0.000233544,5.23E-05,0.0002733,0.000188988,1.76E-05,0.000262201,6.34E-05,2.66E-05,0.000164656,4.00E-05,8.89E-05,7.80E-05,0,0.000101672,8.43E-05,0.000116617
LINC-SPRED2-11,0,0.000151877,9.63E-05,0,1.64E-05,0,3.35E-05,6.60E-05,0,0,0.000130719,0,0.000103615,0.000143946,0.000346171,5.96E-05,0,0,0,1.01E-05,0,2.61E-05,9.74E-05,0.000156324,0.000264483,0,0,0.000265372,0,0,0,0,0.000137233,0,0.000234325,0,0.000244014,0.000151022
LINC-SPRED2-13,0,0,0,7.23E-05,0,0,0,0,0,0,0,0.000157278,0.000418798,0,0.000184911,0,0,0,0,0,8.12E-05,0,0.000139143,0.000452456,0.000805104,0,2.42E-05,0.000989464,0.000320428,0,0.000344605,0,0,0,0,0,0,0
LINC-SPRED2-17,0,0.000167951,3.04E-05,7.32E-05,3.58E-05,2.57E-05,0.000210848,0.000206768,1.91E-05,0,0.000138748,4.82E-05,0.000634506,0.000196544,0.000277398,0,8.09E-05,0.000112586,0,1.96E-05,0,0,0.000413626,8.93E-05,0.000772923,0.000114547,0.000162367,0,0.000105898,2.54E-05,0.000189506,0.000197432,0.000205967,0,8.34E-05,0,9.32E-05,0.000304936
LINC-SPRY1-1,0.000148671,7.83E-05,6.88E-05,0.000120514,5.79E-05,4.65E-05,0.000136493,0.000267023,2.56E-05,0.000212386,0.000169697,9.02E-05,0.000232552,0.000169495,0.000257514,5.58E-05,0.00018786,2.41E-05,0.000240699,3.84E-05,4.30E-05,2.73E-05,0.000208815,0.000162225,0.000323868,0.000181512,0.000106731,0.000163687,0.000149231,8.80E-05,0.000165435,8.92E-05,0.00012941,8.90E-05,0.000111043,0.000156944,0.000178392,0.000229908
LINC-SPRY2-1,8.45E-05,0,0.000167648,0.000130971,1.64E-05,1.22E-05,0.00016009,0,0,0,0,4.27E-05,0,4.47E-05,0,5.73E-05,0,0,5.88E-05,0,0,0,0,0,0.000234473,0.000105186,0,0,9.73E-05,8.22E-05,0.000510985,3.88E-05,0,0,0,0,0.000249279,7.84E-05
LINC-SPRYD7-3,2.67E-05,5.96E-05,2.68E-05,7.50E-05,2.45E-05,3.18E-05,8.86E-05,0.0002423,2.27E-05,8.24E-05,0.000137829,8.32E-05,0.000294681,7.73E-05,0.000158952,2.18E-05,0.000119305,1.95E-05,0.000133645,2.96E-05,7.44E-06,2.45E-05,0.000196935,0.000105113,0.000299658,5.44E-05,2.42E-05,0.000141023,5.85E-05,5.03E-05,0.000125104,4.65E-05,6.79E-05,3.17E-05,6.57E-05,1.18E-05,6.06E-05,7.67E-05
LINC-SPTBN1-1,0.000459298,0.000245512,4.95E-05,6.03E-05,5.78E-05,2.67E-05,0.000135275,0.0005668,7.61E-05,9.43E-05,0.000102246,8.44E-05,0.000158702,0.000192586,0.000192813,1.59E-05,0.000272528,3.75E-05,0.000249638,1.01E-05,2.13E-05,1.53E-05,0.000330352,0.000184625,0.000435893,0.000346005,0.000118437,0.000329178,0.000300557,5.17E-05,0.000599221,3.46E-05,0.000163339,0.000228817,0.000191518,0.000154668,3.99E-05,0.000298987
LINC-SPTLC3-6,7.25E-05,0.000101319,2.59E-05,3.71E-05,2.53E-05,5.76E-09,7.22E-05,0.000129903,9.25E-06,0,7.79E-05,1.17E-05,0,8.93E-05,0.000117763,0,9.07E-05,3.53E-06,6.26E-05,2.84E-05,0,0,7.52E-05,2.70E-05,0.000152864,9.57E-05,0.000127819,0.000131757,6.72E-05,5.25E-06,0.000170096,2.23E-05,2.61E-05,7.59E-05,2.88E-05,1.06E-05,3.58E-05,6.65E-05
LINC-SQOR-1,0.000106818,0.000163394,0.000144298,8.49E-05,5.46E-05,3.12E-05,0,0,0,0.000345778,0,0.000113415,0.000597716,9.90E-06,0.000106565,0,0,0,0.000245953,1.22E-05,0,6.64E-05,0.000305962,0.000336386,0.000191892,0,9.29E-05,0.00016029,0,0.000182272,0.000218669,0,5.89E-05,8.71E-05,0,0.000143827,0.000105228,0.000264899
LINC-SQOR-2,5.37E-05,0.000153778,4.06E-05,5.02E-05,2.99E-05,2.52E-05,1.33E-05,1.47E-05,2.76E-05,1.81E-05,4.94E-05,2.72E-05,0.000135771,0.00015723,0.000106806,3.37E-05,0.000111363,2.24E-05,0.000145776,2.51E-05,0,0,0.000237749,7.90E-05,0.000166957,5.76E-05,4.81E-05,0.000135624,4.00E-05,2.50E-05,8.44E-05,8.78E-06,2.73E-05,7.09E-05,1.75E-05,1.54E-05,2.01E-05,9.24E-05
LINC-SQOR-3,3.20E-05,7.19E-05,3.63E-05,4.15E-05,3.01E-05,2.00E-05,4.50E-05,0.000160247,1.91E-05,5.33E-05,8.89E-05,2.37E-05,0.000149318,5.41E-05,6.47E-05,2.27E-05,5.14E-05,7.98E-06,7.42E-05,9.04E-06,1.38E-05,9.10E-06,0.000101324,7.23E-05,0.000172588,8.50E-05,6.05E-05,0.000120337,6.28E-05,2.65E-05,7.99E-05,3.45E-05,5.24E-05,7.93E-05,5.80E-05,3.03E-05,3.84E-05,7.68E-05
LINC-SRC-6,0.000187221,0.000286009,4.30E-05,8.33E-05,8.82E-05,5.45E-05,0.000171385,0.000222277,4.32E-05,0.000267299,0.000366535,0.000222099,0.00048552,0.00022634,0.000359708,5.41E-05,0.000222601,6.60E-05,0.000407342,8.49E-05,1.96E-06,1.90E-05,0.000410384,0.000108249,0.00053992,0.000252652,0.000108265,0.000508469,0.000177063,0.000132236,0.000183596,6.06E-05,0.000228243,0.000233264,0.000125763,0.000134837,0.000265242,0.000272997
LINC-SRD5A2-1,0.000267803,0.000274713,9.53E-05,3.38E-05,4.73E-05,3.77E-05,0.000192337,0.000186221,2.52E-05,7.52E-05,6.37E-05,4.60E-05,4.97E-05,5.03E-05,0.000288058,4.68E-05,0.00013437,6.54E-05,0.000151246,2.55E-05,1.70E-05,0,0.000288447,4.83E-05,0.000484802,0.000283497,0.000140767,0.000254004,0,1.99E-05,8.64E-05,0.000101231,0.000218884,8.11E-05,5.36E-05,0,1.88E-05,8.80E-05
LINC-SRD5A3-3,0.000160323,0,0,0,0,5.19E-05,0,0.000129796,0,0,0.00030199,0,0.000349643,0.000186596,0,4.29E-05,0,0,0.000268867,0.000110409,0,0,0.000260095,0.000149439,0,0,0,0.000733144,0,2.36E-05,0,0.000169952,0,0.000248703,0,0,0,8.57E-05
LINC-SREK1-1,7.56E-05,0.000213485,0.000148522,0.000196555,0.000118995,2.82E-05,0.00018652,0.000153136,7.84E-05,0.000287086,0.000224885,0.000156465,0.000593999,8.67E-05,0.000228979,2.04E-05,9.93E-05,2.31E-05,0.000367161,4.46E-05,1.86E-05,2.85E-05,0.000464081,0.000209989,0.000591196,0.00019536,0.000326277,0.000352209,0.000319831,8.23E-05,0.000517061,6.21E-05,0.000213396,0.000271466,0.000255014,0.000203213,0.00012019,0.000370541
LINC-SREK1-2,4.03E-05,7.07E-05,8.20E-05,3.14E-05,2.98E-05,9.44E-06,4.68E-05,4.80E-05,2.16E-05,4.09E-05,0.000104336,2.46E-05,5.14E-05,9.82E-05,0.000134203,1.99E-05,0.0001062,9.51E-06,0.000114223,9.81E-06,4.96E-06,3.01E-06,0.000191834,5.68E-05,0.000177397,0.000128959,5.51E-05,0.000174872,1.75E-05,2.75E-05,5.21E-05,4.70E-05,0.00012821,0.000100078,1.18E-05,2.27E-05,2.35E-05,6.46E-05
LINC-SREK1-5,0,0.000245756,0.000189906,0.000123243,0.000300271,0,0.000214216,0.000363286,0.000126543,0.000340789,0.00013733,0.000112585,0.000349959,9.75E-07,0.00055807,6.22E-05,0.000252898,4.56E-05,0.000127769,6.95E-06,7.38E-05,0.000103562,0.000664106,0.000141579,0.00060584,8.44E-05,0.000210023,0.000685929,9.87E-05,3.32E-05,0.000379309,5.23E-05,0.000345469,0.000134269,0.000222661,0.000368763,0,0.000279165
LINC-SRGAP2B-1,0.000118792,0.000204336,0.000178364,0.000102158,0.000149589,0.000174431,9.73E-05,0.000461231,5.24E-05,0.000222031,0.000125684,0.00015983,0.000521849,0.000219078,0.00057097,0,0.00044907,4.97E-05,0.000500165,4.91E-05,4.40E-05,5.41E-05,0.00010424,0.000602947,6.05E-05,0.000362351,0.000170915,0.000425207,0.000287569,0.000217315,0.00026045,0.000196399,0.000253941,0.000200816,0.000201948,0.000175822,0.000138238,0.000325969
LINC-SRGAP2C-10,0.000138838,0.000163827,5.03E-05,9.07E-05,5.76E-05,2.47E-05,3.42E-05,5.98E-05,3.63E-05,4.43E-05,0.000120409,5.24E-05,3.59E-05,0.000157444,1.82E-05,6.53E-05,0.000222124,1.27E-05,0.000168454,4.26E-05,0,1.05E-05,4.01E-05,0.00017182,0.000290193,0.000249412,2.83E-05,5.22E-05,0.000112764,4.26E-05,0.000188535,0.000190309,0.000126064,0.000174492,0.000122272,2.74E-05,5.18E-05,5.71E-05
LINC-SRGAP2C-11,0,2.67E-05,3.64E-05,8.80E-05,3.16E-05,1.97E-05,5.74E-05,0.000111843,9.01E-06,4.75E-05,8.92E-05,0.000133777,0.000125824,7.56E-05,0.000152055,0.000121769,0.000221075,9.02E-06,0.000148799,1.00E-05,3.52E-05,1.16E-05,0.000253741,0.000165429,0.000437932,0.00011781,6.86E-05,0.0001042,5.71E-05,1.79E-05,5.71E-05,9.81E-05,7.47E-05,7.32E-05,3.71E-05,1.88E-05,3.49E-05,0.000207909
LINC-SRGAP2C-13,0.000322834,0.000337175,0.000278439,0.000178621,0.000115836,4.94E-05,0.000370185,0,0,0,0.000572521,0.00044077,0.000423603,0.000871857,0.001098303,0.000470467,0.000903759,3.43E-05,0.000382228,0.000146972,7.69E-05,0,0,0.000439572,0.001047116,0.000405902,0,0.000703579,0.000148804,0.000279841,0.00064781,0.000366529,0.000627929,0.000488886,0.000311792,0,0,0.000252932
LINC-SRGAP2C-14,0.000354085,0.000289573,0.000241716,0.000457954,0.000204686,0.00017807,0.000333346,0.000509426,4.88E-05,0.000239756,0.000578248,0.000252762,0.000465843,0.00051796,0.000450082,0.00026075,0.00042861,3.34E-05,0.000399792,6.35E-05,3.92E-05,2.74E-05,0.000328351,0.000520926,0.00071561,0.000242999,0.000139696,0.000834316,0.000382274,0.000152328,0.000449505,0.000316967,0.000326835,0.000324613,0.000115476,0.000129104,0.000212859,0.000485724
LINC-SRGAP2C-15,9.60E-05,0.000242544,0.000119585,4.26E-05,0.00021215,6.65E-05,0.000119866,0.000562828,6.20E-05,0.000513688,0.000411856,0.000134536,0.000238286,0.000428056,0.000574467,0.000362869,0.000574167,6.36E-05,0.000940162,7.23E-05,4.44E-05,3.60E-05,0.000178177,0.000785344,0.000476275,0.000159931,1.23E-05,0.000107173,0.000106508,0.000176526,0.000780476,0.000323122,0.000337553,0.000667686,0.000115316,0.000158961,0.0002313,0.000140303
LINC-SRGAP2C-16,8.30E-05,7.08E-05,2.42E-05,7.52E-05,2.77E-05,2.02E-05,3.35E-05,0.000100706,1.70E-05,5.63E-05,0.0001102,7.82E-05,0.00010748,0.00010641,0.000110401,9.55E-05,9.47E-05,1.51E-05,0.000168887,1.10E-05,1.28E-05,6.28E-06,1.60E-05,0.000135608,0.000292417,0.000133803,8.66E-06,6.29E-05,1.67E-05,2.97E-05,0.000139013,0.000123593,0.000110558,0.000102422,5.57E-05,5.31E-05,2.88E-05,7.19E-05
LINC-SRGAP2C-18,0.00037161,0.000510752,0.000286273,0.000602297,0.000184819,0.000192577,0.000331959,0.000501828,6.07E-05,0.000290766,0.000436523,0.000373027,0.000537833,0.000652456,0.000611395,0.00041663,0.000708179,7.07E-05,0.000759524,8.48E-05,3.38E-05,3.68E-05,0.000776496,0.000756196,0.001794201,0.00042251,0.000186731,0.000822842,0.000216352,0.000189852,0.000825022,0.000459955,0.000291431,0.000396028,7.20E-05,0.000106306,0.000302559,0.000912484
LINC-SRGAP2C-20,6.71E-05,0.000136973,0.000103093,0.000426191,0.000214091,0.000197515,0.000246447,0.000553712,8.44E-06,0.000277506,0.00028656,1.91E-05,0.00040767,0.000465475,0.000369652,0.000243889,0.000374373,1.77E-05,0.000135841,4.91E-05,3.78E-05,7.01E-05,9.86E-05,9.55E-05,0.000549063,0.000120945,0.000131951,0.000577665,0.00050351,8.88E-05,4.90E-05,5.57E-05,2.68E-05,0.000202055,0.000133328,0.000154702,0.000319289,0.000127546
LINC-SRGAP2C-21,0.002451346,0.001720429,0.000756925,0.001420618,0.000842873,0.000449727,0.000959514,0.001984773,0.000356279,0.000912291,0.002213919,0.001222808,0.001050302,0.000665792,0.001208885,0.001434537,0.001744381,0.000498793,0.003150867,0.000337355,0.000245539,2.01E-05,0.000372548,0.002535505,0.003716358,0.002073586,0.000126485,0.001268689,0.000569499,0.000978812,0.004834582,0.002196268,0.002764699,0.002117082,0.001273653,0.000908297,0.000564713,0.000992642
LINC-SRGAP2C-22,0.000149746,9.22E-05,0.000123182,8.73E-05,0.000128514,0.000124955,8.30E-05,0.000289998,1.54E-05,0.000133834,0.000177559,0.000113315,0.000169527,0.000279942,0,0.000120179,0.000128159,2.95E-05,0.000518853,8.29E-06,6.69E-05,0,0.000198844,0.000336706,0.000249307,0,0,0.000345454,0.00017596,9.98E-05,0.000301183,9.63E-05,0.000101192,5.77E-05,0.000133952,0.000224589,0.00022095,7.71E-05
LINC-SRGAP2C-23,0.000284256,0.00031105,0.000128227,0.000172125,0.000101398,4.91E-05,0.000137506,0.000167741,5.40E-05,0.000253387,0.000467832,0.000233477,0.000110977,3.84E-05,0.000117084,0.000152,0.000379582,5.85E-05,0.000626094,6.28E-05,4.78E-05,3.66E-06,5.80E-05,0.00039487,0.000691372,0.000361361,0,0,2.40E-05,0.000135133,0.000949588,0.000258747,0.0004691,0.00031554,0.000236096,0.000142192,0,7.74E-05
LINC-SRGAP2C-25,0,4.26E-05,0.000112388,2.67E-05,1.33E-05,3.95E-05,2.59E-05,0,0,0,0,0,0.000154519,0,0.000138511,4.79E-05,0.000293343,0,0,0,9.24E-05,0,6.06E-05,0.000129407,0.000128501,0.000176751,0,0.000422336,0,9.43E-06,6.87E-05,1.56E-05,0,5.29E-05,0,0,0.000271247,6.36E-05
LINC-SRGAP2C-27,1.52E-05,1.28E-05,6.81E-05,0.000123383,4.45E-05,5.97E-05,0.000126328,0.000113954,7.23E-06,7.53E-05,0.000106467,1.28E-05,0.000210144,0.000224444,0.000276754,3.03E-05,5.96E-05,1.52E-06,2.10E-05,1.25E-05,4.17E-06,1.16E-05,8.19E-05,7.35E-05,0.000119302,5.32E-05,6.38E-05,0.000289853,0.00014238,7.46E-06,2.04E-05,9.81E-06,7.44E-06,6.30E-06,7.16E-06,7.20E-06,6.34E-05,0.000179977
LINC-SRGAP2C-29,0.00079895,0.000347075,0.000118444,0.000294321,0.000138604,0.00015141,0.000238833,0.000438316,8.81E-05,0.000923983,0.001006332,0.000481147,0.000304638,0.000530542,0.000745385,0.000559737,0.000357355,0.000249268,0.00312402,0.000140256,0.000154982,0,6.51E-07,0.000322064,0.000310783,0,2.12E-06,0.000212472,0,0.000638536,0.001278445,0.000794499,0.000795327,0.000537412,0.000720144,0.000504669,0.000197644,0.000420318
LINC-SRGAP2C-30,0.000139252,7.40E-05,0,6.64E-05,0,3.05E-05,0.000105236,0,1.44E-05,0,0.000161964,7.61E-05,0.000233293,0.000424615,9.90E-05,9.25E-05,3.02E-05,0,0.000181654,4.71E-06,0,0,8.94E-05,0.000412865,0.00027417,0.000137842,0,0.000105341,7.34E-05,5.29E-05,6.73E-05,3.18E-05,0.000119451,4.06E-05,3.84E-05,3.43E-05,3.66E-05,9.89E-05
LINC-SRGAP2C-31,0.000467272,0.000333792,0.000621363,0.000569795,0.000542608,0.000394635,0.00057874,0.000857015,3.77E-05,0.000423937,0.000816981,0.000285926,0.000317553,0.000249109,0.000728283,0.000315739,0.001041716,5.98E-05,0.001116098,0.000242622,8.36E-05,5.85E-05,0.000628253,0.000470399,0.001207585,0.000227578,0.000320747,0.001279486,0.000524469,0.000329273,0.001144435,0.000609916,0.000559278,0.000360181,0.00017776,0,0.000184353,0.000745873
LINC-SRGAP2C-7,0.000118053,0.000234168,0.000172984,0.000283856,3.98E-05,1.80E-05,0.000200059,0.000120305,8.38E-05,2.87E-05,0.000336439,0.000160522,0.000261921,0.000192625,0.000592673,3.37E-05,0.000181887,2.43E-05,0.000159481,1.08E-05,1.51E-05,1.18E-05,0.001040154,0.000241434,0.000765064,0.00021589,0.000154882,0.000272678,0.00010414,4.83E-05,0.000454394,0.000169071,0.00010561,0.000234944,0.000142998,4.74E-05,0.000256165,0.000473313
